,description,final_label,step_c_d_choice,step_e_choice,step_f_choice,step_g_choice,step_h_choice,step_i_choice,id,DEF
480,"Nurdin Tah das sie den Glauben verteidigen kann ich mir vorstellen. Auch das nur für euch das Paradies nach dem Abgang zählt.Wo ist unser Paradies? Deutschland o.ä.? Ich habe noch keinen Flüchtling,Islamisten erlebt der ohne Worte die Bibel in dir Hand nimmt. !Ich werde den Islam nicht befürworten. Wer hier einige Zeit leben darf, dann bitte sich anpassen. Die  Islamisten denken sie sind die besten. Dann ab nach Hamburg da passen sie alle hin. Euer Weltbild IST gestört.Glaubt ihr eigentlich an euch selbst? Strafen wie im Mittelalter, ein Weltbild was ihr uns auf drücken wollt.Verständniss? Terror und Weltbilder so wollt ihr euren heiligen Krieg gewinnen.Dann gehen wir halt nach Europa.Nein ich wehre mich gegen so eine Denkanstoß. Ich habe den Sozialismus, Kapitalismus mit machen müssen, das reicht.",False,True,False,none,none,none,none,1058322330872856,False
481,"Es geht nicht darum, was andere tun oder nicht tun. Ist deine Begründung etwa: Wenn die bösen Asylanten das nicht machen, brauchen wir das auch nicht?",False,True,False,none,none,none,none,895482920490132,False
484,"kann gar nicht sein, die Lügenpresse schreibt doch gar nicht über die von der BRD GmbH bezahlten Gegendemonstranten.
3x3 macht 6",False,False,none,none,none,none,none,857887580916333,False
485,"Die Zahlen sind nicht rückläufig,verbreite nicht solch Unsinn,bist wohl Lügenpresse verseucht!Außerdem ist der Name Pegida Europaweit ein Markenname geworden!Natürlich gibt es eine Islamisierung,lebst wohl hinterm Mond?",False,True,True,True,False,True,False,855116041193487,False
486,Warten wir mal ab bis das Leipziger Studentenpack eine Zählung veröffentlicht ! Da werden es nur wieder ca. 2500 Leute gewesen sein!,False,False,none,none,none,none,none,856742597697498,False
487,...weil viele trotz Abschiebung hier geduldet werden :(,False,False,none,none,none,none,none,951528138218943,False
488,"Christine Nordmann Was ist denn eine ""Europäisierung des Islam""?? Die,welche die ""verweichlichten""  Moslems ""gebar"",die nicht zur Waffe greifen und den Kuffar mit ""Alluah Akbar""- Geschrei den Kopf abschneiden? Recht abstruse Behauptung.",False,True,False,none,none,none,none,1010239202347836,False
489,Wegtragen? Eher nach islamischen Recht auspeitschen,False,False,none,none,none,none,none,1096020673769688,False
490,Mit der Kraft soll das Pack mal zurück gehen und ihr Land wieder aufbauen!! Aber lieber nach Deutschland zum Abkassieren!!!,False,False,none,none,none,none,none,1095898477115241,False
491,"Andreas Wegner ich habe schon viel über das Dummvolk geschrieben , es wundert mich immer wieder aufs neue wie pervers  krank einige Menschen in diesem Land sind. Nur so ist es auch zu erklären das Merkel und Co  weiter vorerst walten können wie sie wollen.Ich hoffe das die Verbrechen in Köln manche oder besser viele zum nachdenken bringen. In diesem Sinne Pegida ist das einzigste was zur Zeit offen darlegt das vieles schief läuft in Deutschland.",False,True,False,none,none,none,none,1035160156522407,False
492,"kann ich mir auch vorstellen warum! Er oder Sie könnte dann ja den Durchblick erhalten und sehen was da für ein Schmuh getrieben wird. Diese sogenannte ""Arbeiterwohlfahrt"" sind nichts anderes als, ich nenne es mal so : Geld saugende Durchfallopfer, also ............",False,True,False,none,none,none,none,1152508324787589,False
493,Der PEGIDAwarnminister Maas klappert das Internet ab nach Hasskommentaren von Pegidaanhängern. Die Verabredung zur Gewalt zu Sylvester von Migranten übersieht er dabei geflissentlich. Genauso wie die Gewaltaufrufe der Antifa.,False,True,False,none,none,none,none,1038630682842021,False
494,"[@IND], Die AfD erledigt sich selber. Zudem ist sie nicht mehr als ein Wurm der Union. Wer der Meinung war/ist, dass sie die Interessen der Bevölkerung wahrnimmt, ist ein Narr. Mal bitte die Biografie vom Lucke u. Henkel im Internet nachlesen.",False,True,True,True,False,True,False,887997697905321,False
495,"Ich muss sie kurz verbessern, Herr Meier: Ich möchte keine illegalen, kriminellen Flüchtlinge. Und keine Flüchtlinge aus sicheren Herkunftsländern. Dann hätte DE und Europa das Problem längst gelöst.",False,True,False,none,none,none,none,993485414023215,False
496,Ein Religionslehrer?Ein verblendeter vom Hass des Islam gezüchteter Terrorist war das!,True,True,True,True,False,False,True,1088442974527458,True
497,"Ich kenne bei dieser Politik die hier gemacht wird nur einen Spruch und der geht so. Politik ist eine Hure, du kannst machen was du willst solange du Bezahlst!!!",False,False,none,none,none,none,none,1066592630045826,False
498,"Warum ist es nicht möglich den Linksfaschisten die Gegendemonstrationen zu verbieten. Warum ist es nicht möglich die Gegendemos der Chaoten an einem anderen Ort, bzw. anderen Zeitpunkt festzusetzen. Dann können die doch mit ihrem Gewaltpotential die Tauben jagen, wenn keine friedliche Pegidakundgebung da ist !Vorallem brauch die Landesregierung kein Demogeld mehr an die Antifas zu zahlen, dann werden sogar Steuergelder gespart. Wenn es kein Geld gibt kommen die Untertassen ja sowieso nicht mehr. Also ist das Problem doch gelöst! Wie nannte Gabriel Teile der Bevölkerung mit anderer Meinung ....? Was ist das hier?  https://jungefreiheit.de/politik/deutschland/2016/streit-um-veroeffentlichung-von-kriminalstatistik/",False,False,none,none,none,none,none,1052425154795907,False
499,"Islam ist die totale Unterwerfung, das ist nicht so das, wie wir Europaer uns das vorgestellt haben, mit Multi Kulti!",False,False,none,none,none,none,none,858107114227713,False
500,"Ich befürchte, dass wir schon heute gegen diese ungebildeten muslimischen Brutalos keine Chance mehr haben. Das tut mir unendlich leid, es ist aber so. Ich hoffe nur noch auf eines: dass unsere verantwortlichen Volksverräter durch das deutsche Volk die Strafe bekommen, die sie verdient haben.",False,False,none,none,none,none,none,1096019933769762,False
501,"Dieser Nazi, wie kann man nur die armen Traumatisierte Menschen ausschließen. #Sarkasmus Off#",False,True,True,True,False,True,False,1013043705400719,False
502,Wenn da irgend welche in mein Eltern Haus sollen dann garantiere ich für nichts.,False,False,none,none,none,none,none,951869571518133,False
503,"Nein, Du hast Recht. Dumme Weiße kommen diesen Verschwörungstheorien immer näher.",False,False,none,none,none,none,none,857303917641366,False
504,"Ich habe ein Geschenk für unsere Gäste, ein Koffer voll mit Messer",False,False,none,none,none,none,none,1063239983714424,False
505,"naja, sowas passiert eben überall dort, wo der islam die oberhand gewinnt ... wenn ich sehe, dass auf den malediven schon kinder in die todeszelle wandern, weil dort die scharia herrscht, weiß ich nicht wo diese schleichende verbreitung dieses glaubens noch hinführen soll ... http://www.welt.de/politik/ausland/article127555940/Malediven-schicken-Siebenjaehrige-in-Todeszelle.html",False,False,none,none,none,none,none,1120268538011568,False
506,"Ich würde mich freiwillig beim Grenzbau beteiligen??. 
Außerdem sollten wir die Asylforderer zwangsverpflichten, Grenzzäune. zu bauen. Die sollen gefälligst für ihre Unterkunft und Verpflegung arbeiten. Es kann doch nicht sein, dass diese kräftigen jungen Männer hier faul rumhängen, Kaffee trinken und ihre Eier schaukeln.",False,False,none,none,none,none,none,1057763334262089,False
507,Wie bitte es gibt keine islamisierung.wo lebst du denn . warum werden große Moscheen gebaut.warum fordern Muslime das Mädchen und Jungen getrennt sport machen sollen.warum dürfen die Frauen vermummt rum laufen.und so weiter und so weiter.,False,False,none,none,none,none,none,856928744345550,False
508,"jetzt zeigen die ""flüchtlinge ihr wahres gesicht! Terrorgruppen sind das!",False,False,none,none,none,none,none,982757211762702,False
509,"was wollen die spinner, ab nach hause!!!",False,False,none,none,none,none,none,1105406679497754,False
510,"Die Grünen sind zumindest aus Inzucht entstanden, das wird immer deutlicher.",True,True,True,True,True,none,none,925344500837307,True
511,"Eure Kost kennen wir ja :D ''Deutschland verrecke'' I <3 Volkstod, Alles was uns nicht passt = Nazi (die selbst Link waren) usw. - immer wieder höchst amüsant und widerlich.",False,False,none,none,none,none,none,856764834361941,False
512,Dieser  alle Dreck   Siedler zurück  schicken . Sofort,False,False,none,none,none,none,none,1095977817107307,False
513,Die Merkel wird in die Geschichte eingehen als Kanzlerin die Deutschland und die EU fast zerstört hat.Das ist Verrat am Deutschen Volk und allen anständigen Mitbürgern.Wieso müssen wir uns alles gefallen lassen und dürfen unsere Werte nicht  vertreten?Es wird so kommen das immer mehr Hass und Gewalt aufkommt.Alle Länder die ihre Grenzen dicht machen haben recht.Wenn alle Männlichen Flüchtlinge über 18 für ihr Land kämpfen würden anstatt feige zu fliehen hätten sie schon längst ihr Land befreit.Aber es ist leichter bei uns rum zusitzten Kaffee zu trinken und am Handy zu hängen anstatt zu kämpfen...,False,True,False,none,none,none,none,1058083387563417,False
514,Eben in den ARD Nachrichten kam mal wieder ein Bericht über PEGIDA und die seit der Gründung angeblich stark angestiegenen  rechtsradikalen Übergriffe gegen Immigranten... aber leider kein Wort über die stark angestiegenen Kriminalität durch Immigranten... Komisch oder??? Beschissene Lügenpresse,False,False,none,none,none,none,none,858012910903800,False
515,"Der Islam ist nicht friedlich, schaut eu doch den Koran an..",False,False,none,none,none,none,none,876262615745496,False
516,Und das V..hzeug will hier in unser Land ?????????????,False,False,none,none,none,none,none,1107848559253566,False
517,Proletarier - Waschmaschine und weggespült. Die sollten in ihrer Heimat mal die Ausfahrt des Kalifen blockieren. Da erkennt sie die eigene Mutter nicht wieder. Aber in Europa wide Sau spielen. Unglaublich,False,False,none,none,none,none,none,1096428357062253,False
518,"Hier ist immernoch ein Mendch gestorben. Ich würde mir lieber Sorgen um den Täter machen. Vielleicht ist der ja aus absurden Gründen, wie religiösenr Verwirrung, straffrei zu stellen..?",False,False,none,none,none,none,none,882678058437285,False
520,"Der Schatz der Nibelungen wurde auch noch nicht gefunden..man sollte in der ecke ein Asylantenheim. Aufmachen...mein gott  was für möglichkeiten..
Darf ich mir einen Asylanten als trüffelschwein holen??????",False,False,none,none,none,none,none,1065209143517508,False
521,"Frauenverachtend sind die Jungs die er und sein Regime hier zu Millionen ansiedelt.
Herr Maas was stimmt nicht mit ihnen und ihres gleichen?
Sind ihre Eltern Geschwister und oder sind sie auf Droge?
Naja egal, euch sind wir bald los.",False,True,True,True,False,True,True,1120385961333159,False
523,"War doch eh wieder ein Asylbewerber...vielleicht gings ja wieder um die Haushaltsführung??? Kann Köpping und Konsorten wieder Hände schütteln gehen und alles auf die bösen Nazis schieben. Die Armen brauchen nämlich Trost und Schutz. Am besten nimmt die Köpping und Roth und wie sie alle heißen gleich noch ein paar Nutten mit, natürlich zum Nulltarif... Die nordafrikanischen Testosteronbolzen schäumen sonst über und das wollen wir ja nicht...nicht das wir noch mit dem europäischen Gerichtshof für Menschenrechte zu tun bekommen...",False,True,False,none,none,none,none,882700555101702,False
524,"weil er der wahre nazi ist,nur dumme menschen verleugnen ihre herkunft",True,True,True,True,False,False,True,856807827690975,True
525,"Heute scheinfluechtlinge ,und bald unserer eigenen Mörder Bürgerkrieg wird definitiv und kommen nur noch eine frage der zeit und die lächerliche antifa  und andere linksdenkende, werden auch nicht verschont.die moslems machen keinen unterschied zwischen links und rechts.aber das kapieren die nie vielleicht wenn es die richtigen mal schlimmer erwischt wie der fall von köln.",False,False,none,none,none,none,none,1095971847107904,False
526,Die Leben bestimmt alle vom Staat und gehe nicht arbeiten. Die müsste man alle in einem Arbeitslager einsperren am besten in Bautzen.,False,False,none,none,none,none,none,1007170822654674,False
527,"Die erinnert an eine stalinistische Politfunktionärin - schon dieser kalte, abgebrühte Blick. Solch einem Typus Frau würde man auch die Erschießung kleiner Kinder zutrauen.",True,True,True,True,True,none,none,858061987565559,True
528,"Hört auf diesen Fake idioten Nico Anders zu füttern , sein Account ist nicht echt , das ist ein kleiner spast der noch aus der Flasche gefüttert wird, weil er vor Blödheit zu dumm für alles ist!",True,True,True,True,False,False,True,1124542027584219,True
529,"Lisa Sander... mach mal deinen Kopp zu, ne! Du hast null plan vom Leben! Du guckst Dir die Linksmarotten der ""Ossis"" ab und beschwerst Dich aber gleichzeitig über Ossis. In der Schule warst Du auch nicht, sonst würdest Du nicht so ne kranke Rotze schreiben. Was Du nicht kennst, ist Zusammenhalt! Waldorfschule... und dann noch abgebrochen... weil die Hände vom Klatschen zu weh taten! Dumme Nuß, Du!",True,True,True,True,False,False,True,982704095101347,True
530,"Die Jugendlichen sieht man dann am Stachus, Sendlinger Tor etc. mit der Flasche Bier in der Hand wie sie Frauen sexuell belästigen. Wohne in München und empfinde, die Flüchtlinge als eine Zumutung aber in München darf man es nicht öffentlich sagen, sonst ist man direkt ein Nazi.",False,False,none,none,none,none,none,945828588788898,False
532,"Sagt jetzt bitte ein Gebet für unsere Jungs, die Polizisten, die versuchen es, Europa von diese Horde zu schützen. LG aus Ungarn.",False,False,none,none,none,none,none,982647195107037,False
533,Wie lächerlich ist diese Frau,True,True,True,True,False,False,True,1134086349963120,True
534,ich finde dass es uns besser gehen würde wenn wir mehr Verständnis für die Russen entgegen bringen würden und dass wir eine heuchlerische Regierung haben die  da nicht im Interesse des volkes handelt oder total verblendet ist. Russland Deutschlands Nachbar ist und es besser ist mit seinem Nachbarn in Frieden zu leben und nicht diesen Faschismus zu unterstützen.,False,True,True,True,False,True,False,857977504240674,False
535,"Mit diesem Schrott Artikel hat er sich endgültig selbst disqualifiziert. Dabei sollte doch gerade er, nach seinem IS-Interview wissen, dass vom radikalen Islamismus eine schlimme Gefahr ausgeht.",False,True,False,none,none,none,none,894828340555590,False
536,"alles phöse, phöse Nahsis!!... Hätt das mal einer von uns Deutschen gesagt. Bigotte Welt!!",False,False,none,none,none,none,none,960889030616187,False
